word,total_count
shirt,22
spoils,22
wither,22
treble,22
villanous,22
pursuit,22
sixpence,22
sings.,22
sheet,22
truths,22
quaint,22
stare,22
realm.,22
unmannerly,22
takst,22
trumpets.,22
ravish,22
tellst,22
quantity,22
sap,22
practices,22
pupil,22
recount,22
rogue.,22
throat.,22
salve,22
restord,22
stranger.,22
vexd,22
thunders,22
whore.,22
tonguetied,22
subdud,22
tickle,22
submit,22
pricks,22
tribunes.,22
reservd,22
torments,22
roard,22
ruthless,22
since.,22
statutes,22
wildly,22
seen.,22
succeed,22
respected,22
wrongs.,22
soothsayer,22
proudly,22
truest,22
twelvemonth,22
rage.,22
vigour,22
stead,22
valued,22
scornd,22
watchful,22
sense.,22
revolted,22
sovereigns,22
tenderness,22
weighty,22
weal,22
trip,22
subject.,22
quality.,22
supper.,22
resolved,22
worthies,22
wise.,22
surly,22
weaker,22
prophecy,22
likelihood,22
damnation,22
ift,22
overthrow,22
pearls,22
injury.,22
plenteous,22
maintaind,22
horsemen,22
mutton,22
lewd,22
lenvoy,22
formal,22
fell.,22
loins,22
il,22
discovery,22
fantasy,22
peer,22
ladyship.,22
pictures,22
offense,22
murdrous,22
lively,22
deformed,22
honors,22
ordinary,22
noon,22
entertaind,22
needless,22
fret,22
oer.,22
lambs,22
hangman,22
frozen,22
peaceful,22
murders,22
cure.,22
plate,22
opposed,22
derivd,22
deck,22
omit,22
grow.,22
eagles,22
peremptory,22
doing.,22
forsworn.,22
holla,22
linger,22
images,22
inconstant,22
depend,22
greets,22
mum,22
lime,22
leek,22
lightly,22
devour,22
paltry,22
motley,22
hearers,22
enragd,22
palate,22
melancholy.,22
fame.,22
famine,22
depends,22
nail,22
labourd,22
displeasure.,22
doom.,22
frank,22
labours,22
gracd,22
humorous,22
epitaph,22
gape,22
falls.,22
gravity,22
exploit,22
pasture,22
musician,22
doting,22
inheritance,22
follies,22
horns.,22
dispersd,22
directed,22
decrees,22
male,22
invited,22
drunkard,22
necks,22
mansion,22
frailty,22
objects,22
defence.,22
important,22
gap,22
justices,22
demand.,22
nymphs,22
liar,22
glance,22
poets,22
entreaties,22
fully,22
haven,22
grievd,22
gentlewomen,22
doors.,22
feet.,22
issue.,22
obscure,22
glories,22
dust.,22
knowt.,22
mounsieur,22
duteous,22
floods,22
moody,22
peck,22
defeat,22
miscarry,22
infants,22
drugs,22
endurd,22
observance,22
hart,22
heaviness,22
ascend,22
circumstances,22
bail,22
construe,22
coffers,22
virgilia,22
betters,22
awakd,22
rouen,22
book.,22
crafty,22
peto,22
balance,22
bones.,22
cheese,22
tubal.,22
cheerly,22
alarums,22
peto.,22
ancestors,22
allay,22
affection.,22
butchers,22
mutius,22
courtier.,22
broils,22
contracted,22
apes,22
bawdy,22
cornets.,22
argues,22
pyrrhus,22
cleave,22
castles,22
bolt,22
sblood,22
anger.,22
blushes,22
confounds,22
volumnia,22
coil,22
beast.,22
block,22
buck,22
blast,22
bankrupt,22
chooseth,22
applaud,22
clamorous,22
changing,22
actors,22
callst,22
venetian,22
stafford.,22
abject,22
boys.,22
costly,22
baser,22
pisa,22
contagious,22
conference.,22
collected,22
carrying,22
commander,22
bows,22
brazen,22
belief,22
bowl,22
bells,22
consort,22
assembled,22
mardian,22
m.,22
albany,22
belmont.,22
adam.,22
isabel.,22
mantua.,22
gertrude,22
clitus.,22
cambio,22
griffith,22
martius.,22
dover,22
britons,22
british,22
maecenas,22
eleanor,22
flaminius,22
berkeley,22
jews,22
iv,22
gardiner,22
lodovico,22
fleance,22
brakenbury.,22
gobbo,22
canidius.,22
dauphins,22
marshal.,22
james,22
corin,22
wrote,21
ravens,21
teaching,21
swallowed,21
protection,21
trot,21
sending,21
profits,21
seals,21
shrink,21
sticks,21
reply.,21
waving,21
room.,21
stool,21
waited,21
snout,21
quietly,21
rules,21
table.,21
dishes,21
lazy,21
dig,21
non,21
pieces.,21
neat,21
nearly,21
fitted,21
minded,21
low.,21
hurried,21
fitness,21
faintly,21
holiday,21
placed,21
modern,21
otherwise.,21
agent,21
array,21
crab,21
comfortable,21
cases,21
latin,21
shroud,20
ungentle,20
quest,20
smith.,20
rushes,20
riotous,20
unlawful,20
severd,20
traveller,20
times.,20
pray.,20
threaten,20
something.,20
sprung,20
vanquishd,20
squire,20
wisest,20
worthiness,20
villany,20
seventh,20
treason.,20
visor,20
subdue,20
such.,20
sanctuary,20
strives,20
soninlaw,20
united,20
tire,20
repute,20
tabor,20
prithee.,20
preferrd,20
rascally,20
scar,20
ruind,20
would.,20
staying,20
prepared,20
thrift,20
prologue.,20
theft,20
purity,20
wheer,20
wave,20
thoudst,20
strife.,20
wish.,20
should.,20
voices.,20
tribe,20
ware,20
spot,20
trace,20
wayward,20
tenour,20
secrecy,20
preferment,20
strewd,20
snake,20
suffers,20
sex.,20
tenth,20
pot,20
safe.,20
virgins,20
ports,20
youths,20
wreckd,20
wonted,20
vein,20
simplicity,20
torches,20
secretly,20
speaks.,20
steep,20
rein,20
wins,20
wary,20
stinking,20
yesternight,20
streams,20
western,20
wealthy,20
twain.,20
retires,20
restraint,20
waits,20
usage,20
troth.,20
steepd,20
sola,20
trimmd,20
taper,20
tune.,20
substitute,20
tomb.,20
wherewith,20
striking,20
scald,20
threefold,20
seet,20
slack,20
sawst,20
servingmen,20
witches,20
repent.,20
snatch,20
trusted,20
rent,20
puissant,20
signal,20
scarf,20
whoeer,20
sighing,20
wakes,20
quake,20
shouts,20
read.,20
spoke.,20
whores,20
walked,20
poisonous,20
harder,20
doubts,20
offence.,20
harmony,20
mark.,20
disperse,20
famishd,20
never.,20
kneeld,20
knives,20
hath.,20
entrails,20
element,20
ewes,20
mean.,20
distress,20
diadem,20
physicians,20
philosophy,20
exactly,20
levy,20
healthful,20
fickle,20
disturb,20
marrying,20
malady,20
ease.,20
degenerate,20
defiance,20
orb,20
hurl,20
dignities,20
curd,20
entreaty,20
girl.,20
dice,20
lodgd,20
influence,20
german,20
discontent,20
parle,20
fashiond,20
drunk.,20
geese,20
open.,20
mess,20
dames,20
dangerous.,20
pale.,20
judges,20
leisure.,20
gates.,20
pay.,20
impression,20
plebeians,20
inclination,20
embassy,20
hiding,20
hook,20
forward.,20
maidenhead,20
entertainment.,20
eke,20
necessities,20
lighted,20
lane,20
judgment.,20
flinty,20
examine,20
fancies,20
daylight,20
particulars,20
paradise,20
dally,20
odious,20
niece.,20
lance,20
instinct,20
headstrong,20
frost,20
factious,20
excellent.,20
debt.,20
hearst,20
incensd,20
mute,20
health.,20
desprate,20
grudge,20
donations,20
leagues,20
delivers,20
dreamd,20
curb,20
expressd,20
pinchd,20
motion.,20
peril.,20
exempt,20
entreats,20
expressly,20
generous,20
knockd,20
even.,20
northern,20
legate,20
loathed,20
impeach,20
fast.,20
look.,20
heave,20
den,20
desired,20
hackd,20
doctors,20
fist,20
dissemble,20
grandfather,20
hastily,20
dishonest,20
parley.,20
martial,20
donet,20
pins,20
gorgeous,20
inferior,20
follower,20
fails,20
faint.,20
pious,20
depart.,20
impart,20
ornaments,20
dispraise,20
depose,20
killd.,20
extremest,20
direction.,20
foolery,20
pointing,20
payment,20
nations,20
excuse.,20
drag,20
crutch,20
folks,20
blossom,20
biting,20
countries,20
bout,20
ask.,20
commandment,20
chokd,20
portias,20
blade,20
arras,20
causd,20
confines,20
brawl,20
adder,20
pet.,20
boistrous,20
philippi,20
call.,20
rosalinde.,20
abuses,20
approbation,20
yorks,20
beads,20
mon.,20
rousillon.,20
quintus,20
alike.,20
contains,20
amazement,20
battle.,20
percys,20
vaughan,20
owen,20
bees,20
budge,20
blows.,20
troyans,20
quintus.,20
condemned,20
authority.,20
volscian,20
cheeks.,20
cell.,20
bridge,20
othellos,20
beadle,20
boars,20
comest,20
antic,20
courageous,20
conspirator.,20
brand,20
army.,20
counsellor,20
cloudy,20
breathes,20
altar,20
abhorrd,20
citizen,20
belie,20
compliment,20
bites,20
asunder,20
tybalts,20
shrewsbury.,20
avouch,20
buzz,20
buried.,20
admiration,20
charity.,20
apprehension,20
contrary.,20
assault,20
allowance,20
beam,20
advised,20
assembly,20
amazed,20
chiding,20
argument.,20
baptistas,20
hippolyta,20
colville,20
barnardine.,20
egeus,20
chatillon,20
amiens.,20
barbary,20
lucullus,20
christendom.,20
dick,20
antonios,20
alonso,20
flute.,20
lennox,20
brakenbury,20
alexander.,20
adrian.,20
cleomenes,20
cassios,20
balth.,20
eastcheap.,20
antonys,20
worm.,19
shillings,19
watching,19
survive,19
speaker,19
seated,19
surprise,19
understood,19
roots,19
posted,19
threat,19
tops,19
heap,19
everywhere,19
exact,19
earnestly,19
hopeful,19
next.,19
hair.,19
indirectly,19
jury,19
increasing,19
passionate,19
knowledge.,19
hiss,19
finish,19
idea,19
indirect,19
idiot,19
gay,19
eager,19
international,19
globe,19
offered,19
arch,19
adding,19
chop,19
clubs,19
break.,19
boon,19
alteration,19
ache,19
creation,19
bag,19
convert,19
balls,19
conflict,19
gregory,19
slightly,18
sequel,18
wondred,18
votre,18
snare,18
suspicion.,18
strengthen,18
talents.,18
scant,18
walk.,18
rust,18
puissance,18
ravishd,18
teeth.,18
strike.,18
sheathe,18
triumphs,18
rides,18
poison.,18
sweetheart,18
rat,18
vicious,18
suffering,18
starvd,18
weapons.,18
security.,18
posterity,18
translate,18
retird,18
preservd,18
spirits.,18
pool,18
warrant.,18
throughly,18
stark,18
wipd,18
scapd,18
testament,18
territories,18
serve.,18
saddle,18
transported,18
young.,18
prelate,18
wishing,18
rout,18
tapster,18
sonnet,18
somebody,18
syllable,18
wonder.,18
remainder,18
thief.,18
quick.,18
wasteful,18
storm.,18
wedlock,18
spotted,18
publish,18
soundly.,18
prayers.,18
usurpd,18
remedies,18
strangeness,18
swords.,18
revive,18
purses,18
sack.,18
ways.,18
swells,18
scroll,18
practisd,18
unfit,18
rebellious,18
sighd,18
rewards,18
probable,18
seemeth,18
shape.,18
provokes,18
prettiest,18
weighs,18
sports,18
starveling,18
reward.,18
shamd,18
withered,18
smild,18
sepulchre,18
yield.,18
these.,18
whet,18
sequent,18
thrive.,18
stately,18
sparks,18
vanish,18
rarely,18
stairs,18
spies,18
royally,18
weather.,18
stings,18
quarterd,18
remuneration,18
tree.,18
recompense.,18
therewithal,18
smack,18
wanted,18
shrewdly,18
supplied,18
surgeon,18
map,18
frankly,18
happen,18
enow,18
hem,18
howl,18
lieu,18
leather,18
ignoble,18
dash,18
mustard,18
doves,18
list.,18
orphans,18
dignity.,18
idleness,18
greetings,18
exceeds,18
deem,18
how.,18
hew,18
mole,18
measurd,18
dunghill,18
enemys,18
dances,18
holiness,18
flatterer,18
mistaken,18
inhabit,18
pageant,18
ecstasy,18
pie,18
ingenious,18
doubt.,18
draught,18
players.,18
lunatic,18
insolent,18
parcels,18
infamy,18
hitherto,18
froward,18
destruction.,18
fife,18
hills,18
jealousies,18
knell,18
hale,18
incline,18
hint,18
execution.,18
ills,18
gentler,18
perceivd,18
giant,18
designs,18
goldsmith,18
fortnight,18
path,18
groaning,18
knighthood,18
dearth,18
impose,18
hearty,18
forever,18
pardond,18
mockery,18
grounds,18
facd,18
least.,18
incense,18
glasses,18
flight.,18
melting,18
large.,18
fitter,18
insulting,18
odds.,18
impudent,18
neighbour.,18
parchment,18
learnt,18
drooping,18
moist,18
liquid,18
imports,18
imitate,18
jeweller.,18
perish.,18
dole,18
event.,18
limits,18
leader,18
decree,18
greasy,18
misled,18
dishonourd,18
generation,18
fresher,18
oman,18
mast,18
left.,18
marchd,18
fruits,18
lead.,18
incensed,18
forfend,18
fit.,18
immediately.,18
noble.,18
indignation,18
plea,18
observation,18
mischief.,18
infancy,18
farther.,18
lick,18
dotage,18
ox,18
fondly,18
dissension,18
forsooth.,18
pawnd,18
must.,18
parentage,18
forswore,18
files,18
patron,18
desires.,18
perdition,18
grieved,18
disloyal,18
mornings,18
make.,18
husbandry,18
four.,18
livers,18
howsoever,18
deliverd.,18
echo,18
cups,18
herbs,18
masque,18
humor,18
plenty,18
overthrown,18
muddy,18
meat.,18
liking.,18
perfume,18
groom,18
oppressd,18
mariners,18
hind,18
marrd,18
enrich,18
enrichd,18
midst,18
emperor.,18
conversation,18
ursula,18
concord,18
crime,18
neptune,18
vienna,18
brake,18
brief.,18
amain,18
blaze,18
varro.,18
salique,18
apple,18
p.,18
tearsheet,18
valeria,18
trebonius.,18
coverd,18
badge,18
advice.,18
carve,18
compulsion,18
bias,18
chides,18
affright,18
alms,18
challengd,18
attain,18
besiege,18
commanding,18
charged,18
abroad.,18
cords,18
amaze,18
navarre,18
chat,18
braver,18
buys,18
nan,18
counted,18
catching,18
alehouse,18
consul.,18
corpse,18
abuse.,18
compassion,18
abusd.,18
beggary,18
roberts,18
publius.,18
confounded,18
brothers.,18
afternoon.,18
tyrrel,18
boat,18
buckram,18
acceptance,18
colour.,18
basely,18
composd,18
behalf.,18
actor,18
bestride,18
cannot.,18
affairs.,18
abhorred,18
could.,18
polydore,18
neptunes,18
canopy,18
turkish,18
audit,18
befits,18
affects,18
sarscov2,18
blind.,18
accord,18
brook.,18
ability,18
aweary,18
siward,18
conquerd,18
adversaries,18
servilius.,18
attach,18
surveyor.,18
solanio,18
churl,18
whitmore.,18
advantage.,18
bondman,18
cleft,18
commended,18
cloth,18
considerd,18
coronet,18
beauty.,18
boughs,18
volsce.,18
ancestors.,18
bequeath,18
blanch.,18
margery,18
capulet.,18
dido,18
birnam,18
iden.,18
glamis,18
coventry,18
dorset.,18
aegeon,18
cicero,18
christian.,18
feeble.,18
aedile.,18
eglamour.,18
falstaffs,18
bal.,18
aemilius,18
cimber,18
edmund.,18
irish,18
flute,18
helenus,18
harfleur,18
froth.,18
helens,18
autolycus,18
6.,18
calais,18
greekish,18
hamlets,18
jerusalem,18
bigot,18
principal,17
where.,17
spell,17
soup,17
wooden,17
tasted,17
readiness,17
shoulders.,17
verdict,17
purposes.,17
window.,17
shriek,17
solemnly,17
voluntary,17
were.,17
round.,17
publicly,17
slippery,17
shore.,17
surge,17
moved.,17
cutting,17
knee.,17
morsel,17
method,17
fainting,17
fun,17
lastly,17
issues,17
hare.,17
footman,17
duck,17
dreaming,17
move.,17
meal,17
fishes,17
offended.,17
folded,17
larger,17
overcome,17
grin,17
expected,17
cope,17
clock.,17
closely,17
viii.,17
checks,17
any.,17
below.,17
animals,17
asked,17
alices,17
wheels,16
raild,16
violet,16
rapiers,16
safest,16
raised,16
returnd.,16
prey.,16
requird,16
wretchedness,16
redemption,16
upbraid,16
tides,16
slippd,16
praying,16
possible.,16
revengeful,16
thereon,16
thereupon,16
strait,16
qualify,16
protectors,16
woful,16
rope,16
suggest,16
rhetoric,16
wrangling,16
win.,16
slips,16
sunshine,16
sparkling,16
pry,16
vaccination,16
proud.,16
precepts,16
usurer,16
retire.,16
radiant,16
worshippd,16
robbers,16
sufferance.,16
rigour,16
sunder,16
tos,16
robs,16
threatned,16
self.,16
prattle,16
strains,16
sooner.,16
powder,16
spectacles,16
rendred,16
rhymes,16
thousand.,16
roll,16
stray,16
servile,16
puppet,16
verity,16
reverent,16
woo.,16
veil,16
travail,16
tearing,16
seats,16
stealth,16
spoken.,16
suburbs,16
shunnd,16
strengths,16
quiet.,16
tapers,16
pulld,16
wrestling,16
solus,16
severe,16
sweeten,16
spark,16
reputed,16
roundly,16
souls.,16
retreat.,16
relation,16
treads,16
wheat,16
wilderness,16
sale,16
vale,16
run.,16
temperate,16
strucken,16
sow,16
poorest,16
tucket,16
preparation.,16
rarest,16
pronouncd,16
winking,16
sleeps.,16
waxen,16
reserve,16
wantst,16
prophecies,16
ungracious,16
suggestion,16
tragic,16
rite,16
uncivil,16
torches.,16
vill,16
sphere,16
railing,16
villainy.,16
temperd,16
post.,16
quicken,16
shaft,16
sacrament,16
prouder,16
transformed,16
steel.,16
remembrance.,16
proclaims,16
puffd,16
tawny,16
spider,16
served,16
returned,16
raiment,16
withhold,16
smart,16
transgression,16
thout,16
staves,16
whips,16
stone.,16
unborn,16
we.,16
swayd,16
s.,16
savour,16
proclaimed,16
tailors,16
strong.,16
sways,16
traitorous,16
vainly,16
wildness,16
sky.,16
speedily,16
poisons,16
swingd,16
timeless,16
striving,16
urging,16
poetry,16
cures,16
lovest,16
humbled,16
detain,16
pleasures.,16
doctrine,16
deliverance,16
damnable,16
jerkin,16
eat.,16
forsook,16
flowers.,16
oration,16
industry,16
hasten,16
halt,16
fooling,16
dealing,16
dard,16
manners.,16
entirely,16
offender,16
mistaking,16
lamp,16
haunts,16
filth,16
oclock.,16
diest.,16
kindle,16
dearly.,16
nephews,16
imprisond,16
luxury,16
packet,16
gripe,16
etexts,16
doubtless,16
majestical,16
frenzy,16
passages,16
effect.,16
hautboys,16
fashions,16
living.,16
likd,16
fleece,16
expedient,16
idol,16
guest.,16
education,16
dischargd,16
harmony.,16
pilgrim,16
newmade,16
gossip,16
plotted,16
merriment,16
distribute,16
mirror,16
pent,16
distressed,16
madmen,16
invest,16
ominous,16
knaves.,16
endure.,16
lineal,16
kites,16
hidden,16
famish,16
downright,16
depending,16
hag,16
misuse,16
pence,16
entreated,16
hard.,16
hunter,16
huntsman,16
deathbed,16
observd,16
lances,16
loppd,16
flatterd,16
neigh,16
detest,16
frosty,16
keepst,16
easier,16
obsequious,16
hanged,16
foils,16
ordinance,16
new.,16
galld,16
crowd,16
inhuman,16
guiltiness,16
incorporate,16
language.,16
heighho,16
dagger.,16
painful,16
distinguish,16
heavy.,16
pless,16
livst,16
harmful,16
opend,16
missd,16
instantly.,16
lease,16
filling,16
declare,16
importing,16
finely,16
disdainful,16
distilld,16
knowt,16
midwife,16
guides,16
elves,16
planet,16
forgd,16
gulf,16
entire,16
endeavours,16
elsewhere,16
delay.,16
dotes,16
devout,16
moneys,16
hits,16
fors,16
mirth.,16
dragon,16
havoc,16
endless,16
morrow.,16
drowning,16
deceasd,16
jet,16
maskers,16
penalty,16
irons,16
goose.,16
dwelling,16
dry.,16
ma,16
planted,16
exclaim,16
niggard,16
hatchd,16
freeze,16
estate.,16
nymph,16
paying,16
oertake,16
heapd,16
discretion.,16
muffled,16
discoverd,16
feels,16
horses.,16
hellish,16
navy,16
mud,16
greeting.,16
doesnt,16
manner.,16
drawer.,16
monarchs,16
ensue,16
nicely,16
domestic,16
oracle.,16
might.,16
distemper,16
hack,16
gratify,16
gossips,16
gentles,16
dissolve,16
dirt,16
government.,16
garlands,16
funeral.,16
darkly,16
doth.,16
mortality.,16
miscarried,16
grapple,16
cue,16
pate.,16
jolly,16
kindness.,16
imagind,16
mould,16
overdone,16
oxen,16
jade,16
occupation,16
grooms,16
engine,16
fitting,16
loses,16
foh,16
enlarge,16
evil.,16
marry.,16
gull,16
freshly,16
mutinous,16
faithfully,16
dismissd,16
extremes,16
commanders,16
turks,16
blasts,16
bench,16
credit.,16
tubal,16
bragging,16
answerd.,16
childish,16
confederate,16
willoughby.,16
close.,16
chest,16
cauldron,16
barrd,16
churchyard,16
admitted,16
apprehended,16
burdens,16
blemish,16
adventures,16
trebonius,16
countenance.,16
charter,16
ale,16
ods,16
admired,16
conjunction,16
montjoy,16
chastisement,16
chaff,16
credulous,16
continues,16
avoided,16
angle,16
bruise,16
betrothd,16
acting,16
confused,16
compel,16
scarus,16
courts,16
bated,16
mustardseed.,16
bags,16
ventidius.,16
closet.,16
ashamed,16
asses,16
breadth,16
creditors,16
chance.,16
appointment,16
count.,16
clearly,16
absence.,16
chronicle,16
beef,16
brains.,16
continuance,16
consuls,16
blots,16
consecrate,16
aid.,16
across,16
creeping,16
came.,16
burnd,16
correct,16
rowland,16
bedfellow,16
varrius,16
chin.,16
braggart,16
chariot,16
chapel,16
channel,16
brain.,16
briers,16
blasted,16
blowing,16
adders,16
appearing,16
conspire,16
bell.,16
boatswain,16
tuesday,16
snug,16
accompanied,16
proculeius,16
scots,16
chain.,16
crew,16
bauble,16
bath,16
aunchient,16
acquit,16
cabin,16
compounded,16
brat,16
belch,16
robin.,16
coronation.,16
philomel,16
banners,16
bride.,16
confederates,16
comparisons,16
captives,16
priam.,16
panthino,16
confusion.,16
conspirators,16
crop,16
abbess,16
covetous,16
thyreus,16
crammd,16
bullcalf.,16
attendance,16
beggarly,16
affords,16
changed,16
thisbys,16
confessor,16
athwart,16
comedy,16
lucy,16
bernardo,16
canidius,16
bordeaux,16
isis,16
julias,16
martius,16
abhorson,16
bullen,16
doct.,16
holofernes,16
harry.,16
grecians,16
florence.,16
englishman,16
marcellus,16
campeius,16
douglas.,16
mary,16
kate.,16
mardian.,16
curio,16
bellario,16
exton,16
mamillius,16
ceres,16
dunsinane.,16
ligarius.,16
iden,16
laertes.,16
donalbain,16
calpurnia,16
gadshill,16
lovel,16
luce.,16
jack.,16
macmorris,16
donalbain.,16
cadwal,16
heros,16
harrys,16
carlisle,16
cassandra,16
cato,16
huntsman.,16
christians,16
frenchman.,16
throughout,15
remembered,15
stalk,15
soon.,15
presenting,15
security,15
witness.,15
sand,15
weeks,15
rats,15
usual,15
receiving,15
riddle,15
release,15
procession,15
scattered,15
whistle,15
dive,15
invent,15
passion.,15
meeting.,15
laughter.,15
defective,15
distraction,15
denial,15
picture.,15
eggs,15
played,15
hopeless,15
passed,15
mournful,15
hoping,15
impossible.,15
louder,15
flown,15
functions,15
obtain,15
change.,15
annoy,15
building,15
appeared,15
carefully,15
chimney,15
corners,15
benefits,15
cheerfully,15
bleeds,15
card,15
courage.,15
cat.,15
caterpillar,15
commotion,15
gryphon.,15
siege.,14
sceptres,14
wrestle,14
spheres,14
reard,14
travelld,14
savours,14
violets,14
richest,14
whelp,14
qualities.,14
rather.,14
smother,14
starting,14
smelt,14
