word,total_count
safeguard,14
thorn,14
suckd,14
yard,14
wrestler,14
sovereignty.,14
search.,14
showr,14
sot,14
sirs.,14
scorn.,14
straightway,14
repeated,14
station,14
warmd,14
swine,14
ruin.,14
powers.,14
wounding,14
take.,14
uneven,14
virtuous.,14
sealed,14
religiously,14
prodigious,14
pretence,14
teaches,14
vine,14
upper,14
repeal,14
smock,14
spoild,14
stumble,14
range,14
violently,14
utterly,14
trivial,14
puppy,14
usurers,14
whipping,14
toads,14
quarrelling,14
swallowd,14
sounds.,14
valor,14
windy,14
selflove,14
purgd,14
puny,14
redeemd,14
volume,14
prerogative,14
suffered,14
summons,14
rich.,14
resemble,14
threescore,14
surveyor,14
stony,14
quite.,14
wherever,14
sweetness,14
relievd,14
swoons,14
wages,14
spied,14
poise,14
ruminate,14
unluckily,14
stratagem,14
whereat,14
turtles,14
trash,14
skins,14
told.,14
thorny,14
shrunk,14
quarrel.,14
traitors.,14
stampd,14
practice.,14
trencher,14
thirst,14
rivals,14
prisoners.,14
propose,14
wear.,14
vantage.,14
tough,14
strength.,14
poor.,14
te,14
stewd,14
seigneur,14
woot,14
riding,14
snail,14
quietness,14
slowly,14
prove.,14
tongues.,14
rider,14
tempest.,14
shippd,14
pulse,14
slaughtred,14
residence,14
refund,14
subjects.,14
unquiet,14
precise,14
vexation,14
retires.,14
victors,14
serving,14
want.,14
talkst,14
subornd,14
unarm,14
secretary,14
wrath.,14
virtues.,14
wound.,14
rapt,14
shoot.,14
resolute,14
seed,14
sympathy,14
sores,14
writers,14
princes.,14
steppd,14
unwilling,14
talents,14
travels,14
some.,14
travellers,14
taunts,14
spots,14
sufficeth,14
spotless,14
sprites,14
snuff,14
weepst,14
purposed,14
regards,14
talking.,14
request.,14
supreme,14
professes,14
try.,14
theirs.,14
submission,14
taunt,14
rousd,14
tumble,14
revenged,14
proclamation.,14
suppertime,14
woodcock,14
writ.,14
seet.,14
regarded,14
reconcile,14
solace,14
readiness.,14
poisoned,14
wight,14
scornful,14
saith,14
silent.,14
robbery,14
retain,14
remote,14
sheep.,14
refusd,14
solely,14
replete,14
reckon,14
they.,14
stop.,14
wage,14
swiftly,14
strangle,14
spectacle,14
tends,14
pranks,14
via,14
transform,14
venge,14
shortly.,14
resist,14
nourish,14
murderd,14
malice.,14
hurry,14
opposition,14
jar,14
en,14
dismayd,14
declining,14
faculties,14
nightgown,14
falcon,14
esteemd,14
intent.,14
dart,14
earnest.,14
ne,14
find.,14
helping,14
culld,14
honor.,14
ghostly,14
effected,14
pleading,14
denied.,14
ninth,14
magnanimous,14
forgot.,14
food.,14
gratis,14
instructions,14
firmly,14
limbs.,14
heath.,14
misfortune,14
hill.,14
darts,14
jacks,14
pennyworth,14
orator,14
hindred,14
heigh,14
litter,14
jocund,14
lousy,14
juvenal,14
hatter.,14
deceivd.,14
dealt,14
musty,14
lessons,14
diggd,14
dregs,14
musician.,14
humanity,14
ergo,14
diligence,14
murtherd,14
knife.,14
kill.,14
mature,14
imputation,14
frown.,14
embracd,14
forester,14
favor,14
doomsday,14
juice,14
dominions,14
dark.,14
per,14
orderly,14
month.,14
doubting,14
fardel,14
happy.,14
dissuade,14
disobedience,14
judgd,14
horribly,14
kite,14
genius,14
enquire,14
din,14
nine.,14
hapless,14
grapes,14
gan,14
freely.,14
patchd,14
flower.,14
pith,14
oftentimes,14
forget.,14
modesty.,14
offred,14
fathom,14
distinction,14
disdaind,14
drawer,14
domain,14
gaolers,14
perils,14
overtake,14
malignant,14
inside,14
nerves,14
lass,14
heartblood,14
earn,14
cunning.,14
lawless,14
girdle,14
decline,14
permission,14
fears.,14
disciplines,14
dial,14
obtaind,14
disturbd,14
forbear.,14
everywhere.,14
pikes,14
moonlight,14
instant.,14
knewst,14
military,14
lanthorn,14
fancys,14
moderate,14
mightiest,14
ides,14
over.,14
doubly,14
eyesight,14
extremity.,14
dirty,14
effeminate,14
met.,14
flowr,14
ditch,14
discomfort,14
perfumes,14
high.,14
had.,14
mounting,14
misprision,14
cushions,14
imposition,14
kindly.,14
many.,14
lantern,14
gear,14
persever,14
gardener.,14
fellows.,14
dreams.,14
heaps,14
flows,14
partake,14
opinion.,14
kneels.,14
gaind,14
misery.,14
forgo,14
durance,14
pestilent,14
hat.,14
cushion,14
marked,14
hoar,14
gardeners,14
didnt,14
moulded,14
lawyers,14
enjoind,14
galls,14
ensuing,14
debtor,14
knots,14
gaping,14
doe,14
distract,14
fraught,14
encounters,14
garter.,14
forfeiture,14
duly,14
herb,14
edict,14
drove,14
destroyd,14
planets,14
millions,14
forgiveness,14
favourites,14
peasants,14
flag,14
driving,14
hardhearted,14
graves.,14
gorge,14
fairy.,14
packd,14
dedicate,14
merit.,14
meek,14
injustice,14
displeasd,14
hood,14
darst.,14
eloquence,14
dukedoms,14
mutiny.,14
murdered,14
intolerable,14
outrun,14
firstborn,14
finished,14
divinity,14
lioness,14
knavish,14
ish,14
housewife,14
drab,14
enterd,14
ostler,14
decreed,14
ordaind,14
judge.,14
lightness,14
lenity,14
distinctly,14
pile,14
madonna,14
fang,14
manifold,14
lamenting,14
goats,14
gesture,14
deceitful,14
justify,14
evry,14
murtherers.,14
laughs,14
leaps,14
ended.,14
discreet,14
importund,14
philosopher,14
letting,14
leaning,14
plot.,14
desolation,14
pat,14
ladyships,14
obdurate,14
due.,14
loaden,14
impediments,14
deckd,14
greatst,14
evident,14
doubted,14
demanded,14
madst,14
inclining,14
hats,14
gusts,14
neighbours.,14
kerns,14
dungeon,14
lamentation,14
hop,14
estates,14
monument.,14
heretic,14
gnaw,14
external,14
murtherer,14
dews,14
offends,14
mischiefs,14
mortals,14
dragons,14
island.,14
imaginary,14
lowest,14
instances,14
glory.,14
fearfully,14
ostentation,14
killed,14
plucking,14
discourse.,14
brands,14
affair.,14
covert,14
cannons,14
bedchamber,14
protector.,14
abode,14
ursula.,14
becoming,14
rutland.,14
considered,14
consent.,14
ambush,14
cedar,14
sempronius,14
pandulph,14
companies,14
petitioner.,14
chair.,14
barefoot,14
afflicted,14
calendar,14
constraind,14
almighty,14
accompany,14
varro,14
southwell,14
antiquity,14
bountiful,14
seyton.,14
consorted,14
choose.,14
brags,14
awful,14
cherishd,14
assemble,14
sunday,14
bastardy,14
bracelet,14
barbers,14
bloody.,14
accommodated,14
wiltshire,14
baleful,14
attorney,14
cow,14
consume,14
comparison,14
snout.,14
abbot,14
courtship,14
cord,14
codpiece,14
broachd,14
coxcomb.,14
sycorax,14
sandys,14
ravenspurgh,14
attempt.,14
backd,14
admittance,14
chaps,14
bended,14
sicilius.,14
amends.,14
bawd.,14
christendom,14
active,14
westminster.,14
butts,14
strato,14
courtesies,14
bitterness,14
candles,14
banished.,14
thames,14
con,14
chapter,14
cars,14
autumn,14
breaths,14
courtly,14
buckle,14
monday,14
bridal,14
tunis,14
coal,14
boarded,14
melun,14
cordial,14
begging,14
advocate,14
aptly,14
audience.,14
vaux,14
crosses,14
controversy,14
bitterly,14
philostrate,14
orsino,14
carriages,14
accounted,14
belied,14
aboard.,14
syracusian,14
burial.,14
morocco.,14
certainty,14
anew,14
conquerors,14
boundless,14
betide,14
climbing,14
answering,14
bad.,14
atone,14
arrow,14
chasd,14
chivalry,14
byandby,14
contrive,14
brawling,14
contention,14
club,14
clip,14
philostrate.,14
armourer,14
volumnius.,14
taurus,14
construction,14
clothe,14
betrayed,14
ague,14
breeches,14
welsh.,14
silvias,14
accents,14
challenges,14
willoughby,14
ceremonies,14
bandy,14
morton,14
clerk.,14
commanded.,14
belovd.,14
apparition,14
chancellor,14
breasts,14
tiber,14
cog,14
brine,14
audacious,14
attaint,14
coward.,14
bedlam,14
casement,14
ceremonious,14
begs,14
bearst,14
coupled,14
claims,14
brooks,14
choleric,14
bonny,14
commendation,14
orsinos,14
aedile,14
austria,14
angelos,14
deiphobus,14
basset.,14
fastolfe,14
dion,14
goneril.,14
cressid.,14
commoner.,14
advancing,14
calpurnia.,14
alcides,14
bullcalf,14
indian,14
archidamus.,14
ligarius,14
aquitaine,14
herefords,14
denmark.,14
cobweb,14
juliets,14
aldermen,14
brandon.,14
cornelius,14
faulconbridge.,14
dunsinane,14
hymen,14
eve,14
bourbon,14
carlisle.,14
cleomenes.,14
clotens,14
macbeths,14
illyria,14
dogberry,14
bohemia.,14
bassanios,14
bates.,14
licio,14
fang.,14
bagot.,14
johns,14
bigot.,14
corinth,14
egeus.,14
jewry,14
athenians,14
curtis,14
diomed.,14
hortensius.,14
cicero.,14
apollos,14
alexandria,14
trying,13
saves,13
royalties,13
shorter,13
tremble.,13
shrill,13
pretend,13
wings.,13
rudeness,13
wouldnt,13
staring,13
reasons.,13
really,13
seaside,13
smile.,13
promising,13
provision,13
sage,13
vaccine,13
whisper.,13
why.,13
prizes,13
swallowing,13
red.,13
sort.,13
shock,13
proportions,13
raising,13
understand.,13
drowned,13
particular.,13
pandemic,13
drinking.,13
forgetting,13
lesson,13
extent,13
denying,13
pepper,13
partners,13
link,13
extraordinary,13
family,13
mortality,13
hoarse,13
executed.,13
expecting,13
fading,13
market,13
dressed,13
fees,13
older,13
defects,13
differences,13
importance,13
childhood,13
bat,13
aloud.,13
begun.,13
anxiously,13
airs,13
containing,13
burden.,13
consented,13
archive,13
literary,13
ix.,13
tripping,12
trail,12
tyranny.,12
turf,12
tires,12
showers,12
providence,12
thirsty,12
soeer,12
strongest,12
session,12
season.,12
probation,12
rashness,12
winter.,12
revivd,12
unusual,12
unkindly,12
robbing,12
trodden,12
revengd.,12
vizards,12
prayrs,12
sucking,12
reek,12
treasure.,12
righteous,12
worthiness.,12
pursuit.,12
wards,12
swallows,12
straind,12
thinking.,12
suffring,12
prepard.,12
unto.,12
terrors,12
shepherdess,12
weeps.,12
stride,12
rule.,12
portion,12
thigh,12
skirmish,12
rested,12
popular,12
trump,12
swan,12
valours,12
spite.,12
weddingday.,12
unhallowed,12
tribune.,12
thinkest,12
recoverd,12
shouting,12
salutation,12
visited,12
succeeding,12
womanhood,12
vanishd,12
rejoicing,12
verified,12
short.,12
stoopd,12
wooed,12
unjustly,12
quondam,12
proceeding.,12
sall,12
supplant,12
suited,12
porpentine,12
wooer,12
sink.,12
scard,12
purest,12
transparent,12
reflection,12
pourd,12
timorous,12
spear,12
stains,12
resides,12
revolt.,12
wailing,12
yhave,12
prizd,12
wrangle,12
sentencd,12
unpleasing,12
preposterous,12
slily,12
thanked,12
slaughtered,12
washing,12
tenderly,12
waft,12
suspected,12
regions,12
remain.,12
shifts,12
source,12
rive,12
wrappd,12
slave.,12
rusty,12
revolts,12
truelove,12
skilful,12
reckning,12
singular,12
rhyme.,12
successful,12
repentance,12
sa,12
vail,12
sincerity,12
raze,12
success.,12
spiritual,12
seventeen,12
soonest,12
transport,12
sandy,12
presage,12
values,12
shuts,12
potions,12
wheresoeer,12
relate,12
tinker,12
string,12
slaughterd,12
professd,12
trick.,12
skies,12
realms,12
rosemary,12
rock.,12
unity,12
thoroughly,12
yew,12
tents.,12
squires,12
strip,12
tyrant.,12
sorely,12
soar,12
victor,12
trembles,12
preservation,12
venison,12
transformd,12
sold.,12
sleeves,12
says.,12
soldiership,12
zealous,12
witht.,12
solemnity.,12
shrine,12
thanes,12
skirts,12
slanderous,12
sailor.,12
week.,12
tiny,12
swaggering,12
sinks,12
roars,12
raind,12
wrongst,12
reckless,12
protestation,12
ram,12
steeled,12
sojourn,12
swiftest,12
stained,12
unrest,12
stamps,12
scout,12
promontory,12
viands,12
wounds.,12
tidings.,12
recoil,12
wooers,12
wealth.,12
searching,12
rooted,12
scold,12
sanctified,12
restored,12
watery,12
utterance,12
sorrowful,12
rails,12
wickedness,12
vapours,12
starved,12
spade,12
revenue.,12
washes,12
school.,12
sexton,12
position,12
sconce,12
weird,12
scratchd,12
timely,12
rams,12
searchd,12
wrest,12
trains,12
sinister,12
remaining,12
unwholesome,12
snatches,12
rushing,12
thump,12
regiment,12
sheriff.,12
vows.,12
poorly,12
shrift,12
scatterd,12
tending,12
scolding,12
rattling,12
prunes,12
wrongfully,12
temperance,12
throngs,12
scour,12
unlookd,12
snatchd,12
ruins,12
rates,12
sharper,12
weaver,12
quarters,12
unite,12
salvation,12
spices,12
rescud,12
upont.,12
stage.,12
streets.,12
worshipful,12
spits,12
snakes,12
retort,12
pursues,12
sit.,12
testy,12
through.,12
temporal,12
ruinous,12
unarmd,12
reads.,12
verge,12
uttermost,12
shoots,12
stands.,12
recorded,12
prepare.,12
prostrate,12
requital,12
prophetic,12
threatens,12
sweating,12
thrusts,12
started,12
ungrateful,12
risk,12
yeoman,12
spurns,12
sicken,12
swearst,12
precisely,12
twofold,12
qualified,12
securely,12
trust.,12
fog,12
feign,12
currents,12
lust.,12
penury,12
operation,12
killst,12
hardy,12
device.,12
incertain,12
nobility.,12
incur,12
farm,12
devise.,12
extremes.,12
lover.,12
pities,12
haviour,12
piercd,12
lodging.,12
invisible.,12
got.,12
perfect.,12
exposd,12
disposition.,12
interchange,12
eastern,12
intercession,12
lightens,12
eithers,12
dispositions,12
foresaid,12
displayd,12
deliberate,12
merited,12
perfectly,12
henceforward,12
gore,12
imperfect,12
fantastic,12
extremely,12
kennel,12
icy,12
lordly,12
eminence,12
embracing,12
pirate,12
petticoat,12
pard,12
namely,12
motives,12
lawyer,12
deprivd,12
hatches,12
palaces,12
parish,12
marches,12
exceptions,12
dawning,12
needy,12
dish.,12
overcame,12
happiness.,12
fail.,12
peculiar,12
horn.,12
fields.,12
despairing,12
lump,12
despiteful,12
masks,12
earthquake,12
leapt,12
hen,12
frets,12
forked,12
drownd.,12
departed,12
melodious,12
madcap,12
mace,12
penny.,12
oak.,12
mistresses,12
heavd,12
finger.,12
delight.,12
dancd,12
newer,12
galled,12
drudge,12
partial,12
liveries,12
kneel.,12
dusky,12
laments,12
loo,12
hug,12
devoted,12
honoured,12
guess.,12
faiths,12
expedition.,12
cypress,12
determination,12
deep.,12
officious,12
jester,12
hilts,12
eyne,12
occasion.,12
neighbourhood,12
message.,12
greater.,12
fortify,12
enrolled,12
dam.,12
offspring,12
object.,12
gust,12
garments.,12
interrupted,12
doit,12
gud,12
desirous,12
dispense,12
outrageous,12
needle,12
lodges,12
gift.,12
fury.,12
lucky,12
detestable,12
haven.,12
emperess,12
plume,12
murderous,12
hushd,12
ginger,12
ghastly,12
failing,12
eyeballs,12
organs,12
dastard,12
harness,12
gamester,12
discern,12
melody,12
iniquity,12
gifts.,12
perfections,12
minister.,12
logs,12
infer,12
flatteries,12
emulation,12
illfavourd,12
gout,12
fiend.,12
dulcet,12
epilogue.,12
pelting,12
dare.,12
feasting,12
ordnance,12
merrier,12
pagan,12
hermit,12
dials,12
degree.,12
makes.,12
invites,12
hid.,12
fling,12
doubled,12
needst,12
isle.,12
immaculate,12
hoo,12
disgraces,12
outlaws,12
merciless,12
madman.,12
crowns.,12
howsoeer,12
cruelty.,12
halting,12
famd,12
grind,12
fathers.,12
digestion,12
player,12
persuades,12
paces,12
exhibition,12
journey.,12
eyeless,12
depth,12
importunate,12
draw.,12
mounts,12
mend.,12
gracious.,12
decay.,12
interpreter,12
hinds,12
pauca,12
lands.,12
impious,12
harp,12
gaudy,12
overheard,12
miracles,12
grievances,12
hay.,12
jars,12
errand.,12
eighth,12
dowager,12
olive,12
hypocrite,12
glass.,12
deign,12
nick,12
murtherous,12
negligent,12
glove.,12
glittering,12
ply,12
musical,12
paragon,12
heartily.,12
expire,12
enforcement,12
disorder,12
hunted,12
excels,12
incapable,12
hobbyhorse,12
graver,12
missing,12
nettles,12
discovers,12
dug,12
holes,12
feel.,12
necessity.,12
humane,12
griefs.,12
cuckolds,12
piety,12
faints,12
maskd,12
delays,12
kinds,12
frights,12
fade,12
harlot,12
gasp,12
forgetfulness,12
deity,12
picking,12
openly,12
equally,12
dearst,12
packing,12
force.,12
fery,12
injuries.,12
game.,12
jig,12
husbands.,12
humblebee,12
helmet,12
pipes,12
pilot,12
maw,12
petitions,12
nobody.,12
enjoys,12
medcine,12
kinsman.,12
honourable.,12
hip,12
examples,12
ensign,12
discontents,12
hatch,12
margent,12
lace,12
plain.,12
performd.,12
names.,12
glow,12
engenders,12
nun,12
hardness,12
enchanting,12
cursing,12
peerless,12
outface,12
mightier,12
greedy,12
fouler,12
mildly,12
customary,12
graze,12
necessaries,12
dispute,12
desert.,12
hereditary,12
murthers,12
mildness,12
gowns,12
deer.,12
daughters.,12
forsaken,12
esteemed,12
lacking,12
destiny.,12
offer.,12
imminent,12
hoop,12
helpd,12
friars,12
fines,12
curtains,12
pander,12
lightning.,12
obscurd,12
kinder,12
discarded,12
doff,12
lovd.,12
ignorance.,12
fill.,12
daws,12
devised,12
instinct.,12
desiring,12
dashd,12
fulfilld,12
offending,12
measure.,12
hunters,12
descends.,12
mire,12
lineaments,12
godden,12
legitimate,12
follows.,12
direful,12
finer,12
ducat,12
exploits,12
erst,12
design.,12
ofs,12
fleet.,12
noon.,12
misshapen,12
obsequies,12
impiety,12
hearken,12
goat,12
mote,12
feigned,12
hive,12
achievd,12
calfsskin,12
battery,12
strato.,12
player.,12
philotus.,12
arraign,12
compounds,12
ceremony.,12
bloodless,12
battry,12
aediles,12
clocks,12
ashore,12
admitted.,12
account.,12
pinch.,12
satan,12
courtezan,12
brood,12
menteith.,12
burthen,12
assault.,12
volscians,12
condition.,12
colder,12
carved,12
blossoms,12
contrivd,12
accusers,12
bright.,12
churchman,12
conquering,12
blow.,12
babbling,12
attend.,12
abandond,12
bran,12
coals,12
converted,12
brutish,12
awake.,12
amiable,12
sicily,12
phrynia,12
croppd,12
betake,12
churchmen,12
myrmidons,12
crossgarterd,12
charmd,12
philippi.,12
bribe,12
stephen,12
convoy,12
comply,12
changeling,12
burn.,12
bawds,12
baggage,12
windsor.,12
coach,12
calld.,12
cherry,12
boats,12
arithmetic,12
messina.,12
bark.,12
bode,12
clime,12
blessing.,12
commendable,12
challenge.,12
o.,12
bon,12
behaviours,12
voltemand,12
celerity,12
tarquin,12
cankred,12
blushd,12
counterfeit.,12
peaseblossom.,12
bower,12
aspiring,12
conceits,12
counties,12
normandy,12
cleard,12
angel.,12
climate,12
bewray,12
coffer,12
chairs,12
bourn,12
boil,12
acted,12
bakd,12
accomplishd,12
ale.,12
bullets,12
abides,12
minola,12
cheerd,12
advancement,12
ban,12
admiral,12
berries,12
awaking,12
clout,12
rambures,12
aright,12
brows.,12
chastity.,12
cart,12
anchors,12
messina,12
petruchios,12
musicians.,12
bashful,12
tewksbury,12
believet,12
nilus,12
common.,12
answered.,12
admire,12
buckled,12
attended.,12
timandra.,12
complexion.,12
conception,12
bathe,12
artificial,12
syria,12
calls.,12
commonweal,12
authors,12
seleucus,12
arbitrement,12
affords.,12
welshmen,12
abound,12
saturn,12
combine,12
cheek.,12
compassd,12
adultery,12
beseem,12
brier,12
admird,12
bats,12
civility,12
bareheaded,12
arrival,12
bestrid,12
clamours,12
bulls,12
conceivd,12
cloister,12
bonnet,12
contented.,12
calamity,12
beaver,12
afeard.,12
auspicious,12
basis,12
admits,12
samson,12
peaseblossom,12
capon,12
bravery,12
barons,12
amber,12
committed.,12
comely,12
builds,12
aches,12
cheater,12
career,12
accordingly,12
creating,12
popilius,12
complaints,12
befalln,12
basket.,12
colours.,12
charming,12
considering,12
admiring,12
constraint,12
sergeant.,12
counsellors,12
coalblack,12
bearer,12
anchor,12
nevils,12
conveyance,12
angers,12
roger,12
mercutio.,12
adversity,12
abstract,12
complexions,12
consideration,12
pindarus.,12
addressd,12
mustardseed,12
mowbrays,12
affrighted,12
books.,12
chronicles,12
cheer.,12
creature.,12
conditions.,12
crack.,12
bleed.,12
adopted,12
chests,12
caterpillar.,12
fidele,12
gallus,12
illyria.,12
denny,12
christ,12
iris,12
hugh.,12
dianas,12
hal.,12
albanys,12
elinor,12
borachio,12
hermias,12
chrish,12
cliffords,12
lucullus.,12
cham.,12
agamemnons,12
europe,12
angus,12
horner.,12
dodo,12
balthazar.,12
goths.,12
erpingham,12
chatillon.,12
francisco,12
amiens,12
adrian,12
borachio.,12
hotspurs,12
centaur,12
fitzwater.,12
morton.,12
italy.,12
georges,12
cressids,12
briton,12
angus.,12
erpingham.,12
cobweb.,12
andromache,12
french.,12
bona.,12
andromache.,12
arragon.,12
hume.,12
dians,12
gloucestershire,12
christopher,12
andronicus.,12
conrade,12
7.,12
brandon,12
lucrece,12
fitzwater,12
epidamnum,12
hecate,12
colville.,12
claudios,12
cambridge.,12
banquos,12
chancellor.,12
balthazar,12
goth.,12
euphronius.,12
dover.,12
exton.,12
marullus.,12
december,12
capucius.,12
daniel,12
surprised,11
subdued,11
viewing,11
response,11
smaller,11
roughly,11
suppress,11
sighed,11
thirteen,11
possessed,11
supple,11
stolen,11
sobs,11
unwillingly,11
yards,11
tea,11
uphold,11
wasnt,11
replacement,11
shouted,11
explain,11
impatiently,11
nest.,11
hedges,11
graceful,11
eagerly,11
legal,11
lamps,11
directly.,11
dismay,11
damages,11
dropping,11
liable,11
diamonds,11
deepest,11
lake,11
oyster,11
global,11
pointed,11
pause.,11
extended,11
flung,11
executioners,11
nose.,11
ordered,11
downward,11
five.,11
owed,11
directions,11
elbows,11
nursing,11
discovered,11
dates,11
establish,11
paragraph,11
height.,11
infectious,11
nile,11
confirmation,11
williams,11
beheaded,11
blanket,11
combined,11
anywhere,11
caterpillars,11
canary,11
clearer,11
contempt.,11
cattle,11
butter,11
omicron,11
believed,11
couples,11
attempts,11
affair,11
cakes,11
additions,11
dinah,11
